text,label,style
medical device for my,Other medical items,partial_turn2_aug
medical condition for my device,Other medical items,partial_turn2_aug
actually medical device for my condition,Other medical items,partial_turn2_aug
custom earplugs for swimming,Other hearing services,partial_turn2
swimming earplugs for custom,Other hearing services,partial_turn2_aug
custom I think earplugs for swimming,Other hearing services,partial_turn2_aug
helping my mother claim her heavy-duty thigh-high 30+ mmhg stockings for her chronic lymphedema,"Compression Stockings, thigh/full (30 mmhg & over)",parent_or_dependent
helping my mother claim her heavy-duty thigh-high 30+ mmhg stockings for her lymphedema,"Compression Stockings, thigh/full (30 mmhg & over)",parent_or_dependent_aug
helping my claim mother her heavy-duty thigh-high 30+ mmhg stockings for her chronic lymphedema,"Compression Stockings, thigh/full (30 mmhg & over)",parent_or_dependent_aug
um helping my mother claim her heavy-duty thigh-high 30+ mmhg stockings for her chronic lymphedema,"Compression Stockings, thigh/full (30 mmhg & over)",parent_or_dependent_aug
flat pan for the bed,Bedpan,vague_turn1
pan for the bed,Bedpan,vague_turn1_aug
flat the for pan bed,Bedpan,vague_turn1_aug
flat pan for the bed I think,Bedpan,vague_turn1_aug
"I got a test to check my DNA for hereditary diseases, like BRCA genes",Screening (for DNA/Genetic purposes),confused_student
"I got a test to check my DNA for hereditary diseases, like BRCA",Screening (for DNA/Genetic purposes),confused_student_aug
"I got a test hereditary check my DNA for to diseases, like BRCA genes",Screening (for DNA/Genetic purposes),confused_student_aug
"I got a test to just check my DNA for hereditary diseases, like BRCA genes",Screening (for DNA/Genetic purposes),confused_student_aug
"it's the injection device where you push it in yourself by hand, no automatic spring",Insulin Gun (manual),confused_student
"it's the injection device where you push it in yourself by hand, no automatic",Insulin Gun (manual),confused_student_aug
"it's no injection device where you push it in yourself by hand, the automatic spring",Insulin Gun (manual),confused_student_aug
"it's the um injection device where you push it in yourself by hand, no automatic spring",Insulin Gun (manual),confused_student_aug
"up to the hip area, medium support","Compression Stockings, thigh/full (15-19 mmhg)",partial_turn2
up to the hip medium support,"Compression Stockings, thigh/full (15-19 mmhg)",partial_turn2_aug
"up to the area, hip medium support","Compression Stockings, thigh/full (15-19 mmhg)",partial_turn2_aug
"up to the hip area, actually medium support","Compression Stockings, thigh/full (15-19 mmhg)",partial_turn2_aug
manual therapy,Osteopath,vague_turn1
manual like therapy,Osteopath,vague_turn1_aug
the light leg socks,"Compression Stockings, any length (up to 14 mmhg)",vague_turn1
socks light leg the,"Compression Stockings, any length (up to 14 mmhg)",vague_turn1_aug
the light leg socks like,"Compression Stockings, any length (up to 14 mmhg)",vague_turn1_aug
replacement parts for my cpap,"CPAP, APAP, BIPAP Supplies",vague_turn1
replacement parts for my,"CPAP, APAP, BIPAP Supplies",vague_turn1_aug
my parts for replacement cpap,"CPAP, APAP, BIPAP Supplies",vague_turn1_aug
replacement parts for I think my cpap,"CPAP, APAP, BIPAP Supplies",vague_turn1_aug
Which category for a spacer device I use with my asthma inhaler?,Aerochamber,question
Which category a spacer device I use with my asthma inhaler?,Aerochamber,question_aug
Which category for a spacer device I use with inhaler? asthma my,Aerochamber,question_aug
Which category for a spacer device I use with actually my asthma inhaler?,Aerochamber,question_aug
bought a wheeled rollator walker for my grandfather to use for his daily walks,Walker - with wheels (purchase),parent_or_dependent
bought wheeled rollator walker for my grandfather to use for his daily walks,Walker - with wheels (purchase),parent_or_dependent_aug
bought use wheeled rollator walker for my grandfather to a for his daily walks,Walker - with wheels (purchase),parent_or_dependent_aug
bought a wheeled rollator walker for my grandfather to use for his basically daily walks,Walker - with wheels (purchase),parent_or_dependent_aug
standard cane not quad,"Cane, standard",partial_turn2
standard cane quad not,"Cane, standard",partial_turn2_aug
standard cane um not quad,"Cane, standard",partial_turn2_aug
vision therapy sessions at the Ottawa Vision Therapy Centre,Other vision services (i.e. safety glasses),brand_specific
vision therapy sessions at Ottawa Vision Therapy Centre,Other vision services (i.e. safety glasses),brand_specific_aug
vision therapy sessions at the Ottawa Therapy Vision Centre,Other vision services (i.e. safety glasses),brand_specific_aug
vision therapy sessions at the Ottawa Vision Therapy Centre like,Other vision services (i.e. safety glasses),brand_specific_aug
claiming my spouse's therapy sessions with a master's level social worker for grief counselling,Social Worker (Masters level),parent_or_dependent
claiming my spouse's therapy sessions with a level social worker for grief counselling,Social Worker (Masters level),parent_or_dependent_aug
spouse's my claiming therapy sessions with a master's level social worker for grief counselling,Social Worker (Masters level),parent_or_dependent_aug
claiming my spouse's therapy um sessions with a master's level social worker for grief counselling,Social Worker (Masters level),parent_or_dependent_aug
the tiny needles for pricking my finger,Lancet,partial_turn2
the needles for pricking my finger,Lancet,partial_turn2_aug
the tiny needles for finger my pricking,Lancet,partial_turn2_aug
the tiny needles for pricking my basically finger,Lancet,partial_turn2_aug
regular kind from shoppers,Brace (Non-custom),partial_turn2
regular shoppers from kind,Brace (Non-custom),partial_turn2_aug
regular basically kind from shoppers,Brace (Non-custom),partial_turn2_aug
hospital stay | few days | within my province,Hospital (within your province),progressive
hospital stay | few days | within province,Hospital (within your province),progressive_aug
hospital stay | few | days within my province,Hospital (within your province),progressive_aug
so hospital stay | few days | within my province,Hospital (within your province),progressive_aug
"left knee, custom fitted","Brace, left knee (Custom)",partial_turn2
"left custom knee, fitted","Brace, left knee (Custom)",partial_turn2_aug
"left knee, actually custom fitted","Brace, left knee (Custom)",partial_turn2_aug
digital CBT app subscription,Digital Cognitive Behavioural Therapy,terse
digital CBT subscription app,Digital Cognitive Behavioural Therapy,terse_aug
actually digital CBT app subscription,Digital Cognitive Behavioural Therapy,terse_aug
really firm leg socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1
firm really leg socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1_aug
really firm just leg socks,"Compression Stockings, knee length (30 mmhg & over)",vague_turn1_aug
It had been two years since my last eye check so I booked a routine exam at the optometrist to update my prescription,Eye Exam,storyteller
It had been two years since my last eye check so I booked a exam at the optometrist to update my prescription,Eye Exam,storyteller_aug
It had been two years since my last so check eye I booked a routine exam at the optometrist to update my prescription,Eye Exam,storyteller_aug
It had been two years since my last eye check so I booked a routine exam at the optometrist to update my prescription um,Eye Exam,storyteller_aug
bedpan purchase,Bedpan,terse
bedpan purchase just,Bedpan,terse_aug
knee brace | right knee | custom made after my ACL surgery,"Brace, right knee (Custom)",progressive
knee | right knee | custom made after my ACL surgery,"Brace, right knee (Custom)",progressive_aug
knee brace | made knee | custom right after my ACL surgery,"Brace, right knee (Custom)",progressive_aug
knee brace | actually right knee | custom made after my ACL surgery,"Brace, right knee (Custom)",progressive_aug
commode with wheels,Wheeled Commode (purchase),vague_turn1
commode with wheels just,Wheeled Commode (purchase),vague_turn1_aug
What's the right category for prescription safety eyewear for work?,Safety Glasses,question
What's the right category for prescription safety for work?,Safety Glasses,question_aug
What's the right category for for safety eyewear prescription work?,Safety Glasses,question_aug
like What's the right category for prescription safety eyewear for work?,Safety Glasses,question_aug
they scanned my retina,Diagnostic Vision Test,partial_turn2
scanned they my retina,Diagnostic Vision Test,partial_turn2_aug
they scanned just my retina,Diagnostic Vision Test,partial_turn2_aug
genetic testing for cancer risk,Screening (for DNA/Genetic purposes),partial_turn2
genetic testing for cancer,Screening (for DNA/Genetic purposes),partial_turn2_aug
genetic cancer for testing risk,Screening (for DNA/Genetic purposes),partial_turn2_aug
genetic testing for cancer like risk,Screening (for DNA/Genetic purposes),partial_turn2_aug
blood draw fee,Blood Withdrawal Fee,vague_turn1
I think blood draw fee,Blood Withdrawal Fee,vague_turn1_aug
bought them at the pharmacy,Standard foot orthotics or shoe inserts,partial_turn2
bought at the pharmacy,Standard foot orthotics or shoe inserts,partial_turn2_aug
them bought at the pharmacy,Standard foot orthotics or shoe inserts,partial_turn2_aug
bought basically them at the pharmacy,Standard foot orthotics or shoe inserts,partial_turn2_aug
lenses | not glasses | the ones I put in my eyes,Prescription Contacts,progressive
lenses | not glasses | the ones put in my eyes,Prescription Contacts,progressive_aug
the | not glasses | lenses ones I put in my eyes,Prescription Contacts,progressive_aug
lenses | not glasses | the ones I put in my I think eyes,Prescription Contacts,progressive_aug
What category do I pick for treatment from a certified athletic therapist?,Athletic Therapy,question
What category do I for treatment from a certified athletic therapist?,Athletic Therapy,question_aug
What category do I pick from treatment for a certified athletic therapist?,Athletic Therapy,question_aug
What category do I pick for treatment from um a certified athletic therapist?,Athletic Therapy,question_aug
Claiming bilateral below-knee medical-grade compression hosiery rated 30-40 mmHg for chronic venous insufficiency stage C4,"Compression Stockings, knee length (30 mmhg & over)",detailed_clinical
Claiming bilateral below-knee medical-grade compression hosiery rated 30-40 mmHg for venous insufficiency stage C4,"Compression Stockings, knee length (30 mmhg & over)",detailed_clinical_aug
Claiming C4 below-knee medical-grade compression hosiery rated 30-40 mmHg for chronic venous insufficiency stage bilateral,"Compression Stockings, knee length (30 mmhg & over)",detailed_clinical_aug
I think Claiming bilateral below-knee medical-grade compression hosiery rated 30-40 mmHg for chronic venous insufficiency stage C4,"Compression Stockings, knee length (30 mmhg & over)",detailed_clinical_aug
glucose thing | the handheld machine | bought at shoppers,Blood glucose meter,progressive
glucose thing | the handheld | bought at shoppers,Blood glucose meter,progressive_aug
glucose thing | the handheld machine | shoppers at bought,Blood glucose meter,progressive_aug
glucose thing actually | the handheld machine | bought at shoppers,Blood glucose meter,progressive_aug
urinal bottle for bed use,Urinal (purchase),partial_turn2
urinal bottle for use,Urinal (purchase),partial_turn2_aug
urinal bottle use bed for,Urinal (purchase),partial_turn2_aug
urinal bottle I think for bed use,Urinal (purchase),partial_turn2_aug
emergency transport,Ambulance,vague_turn1
emergency just transport,Ambulance,vague_turn1_aug
paid for xray privately,X-Ray,partial_turn2
for paid xray privately,X-Ray,partial_turn2_aug
um paid for xray privately,X-Ray,partial_turn2_aug
podiatrist not chiropodist,Podiatry Treatment,partial_turn2
I think podiatrist not chiropodist,Podiatry Treatment,partial_turn2_aug
thigh high 15-19 mmhg stockings,"Compression Stockings, thigh/full (15-19 mmhg)",terse
thigh high 15-19 mmhg,"Compression Stockings, thigh/full (15-19 mmhg)",terse_aug
thigh stockings 15-19 mmhg high,"Compression Stockings, thigh/full (15-19 mmhg)",terse_aug
thigh high 15-19 mmhg stockings I think,"Compression Stockings, thigh/full (15-19 mmhg)",terse_aug
Claiming a 90-day supply of disposable subcutaneous glucose oxidase-based sensors for continuous interstitial glucose monitoring,Glucose Monitoring System Supplies/Sensors,detailed_clinical
Claiming a 90-day supply of disposable subcutaneous glucose oxidase-based sensors continuous interstitial glucose monitoring,Glucose Monitoring System Supplies/Sensors,detailed_clinical_aug
Claiming a 90-day of supply disposable subcutaneous glucose oxidase-based sensors for continuous interstitial glucose monitoring,Glucose Monitoring System Supplies/Sensors,detailed_clinical_aug
Claiming a 90-day supply of disposable subcutaneous glucose oxidase-based sensors for continuous interstitial like glucose monitoring,Glucose Monitoring System Supplies/Sensors,detailed_clinical_aug
hearing check,Audiometric Exam,vague_turn1
actually hearing check,Audiometric Exam,vague_turn1_aug
the compression garment,Other garment brace services (i.e. compression gloves),vague_turn1
um the compression garment,Other garment brace services (i.e. compression gloves),vague_turn1_aug
gentle support stockings,"Compression Stockings, any length (up to 14 mmhg)",vague_turn1
gentle just support stockings,"Compression Stockings, any length (up to 14 mmhg)",vague_turn1_aug
dial at the end insulin pen,Insulin Pen Injector,partial_turn2
dial the end insulin pen,Insulin Pen Injector,partial_turn2_aug
insulin at the end dial pen,Insulin Pen Injector,partial_turn2_aug
dial so at the end insulin pen,Insulin Pen Injector,partial_turn2_aug
foot insoles from the store,Standard foot orthotics or shoe inserts,vague_turn1
foot insoles from the,Standard foot orthotics or shoe inserts,vague_turn1_aug
foot insoles store the from,Standard foot orthotics or shoe inserts,vague_turn1_aug
foot insoles from um the store,Standard foot orthotics or shoe inserts,vague_turn1_aug
How do I submit a dental treatment estimate for pre-authorization?,Dental Estimate for Services,question
How do I submit a treatment estimate for pre-authorization?,Dental Estimate for Services,question_aug
How do I submit estimate dental treatment a for pre-authorization?,Dental Estimate for Services,question_aug
How do I um submit a dental treatment estimate for pre-authorization?,Dental Estimate for Services,question_aug
I got some kind of vision treatment that's not an exam or glasses or contacts,Other vision services (i.e. safety glasses),confused_student
I got some kind vision treatment that's not an exam or glasses or contacts,Other vision services (i.e. safety glasses),confused_student_aug
I got some kind of vision treatment that's exam an not or glasses or contacts,Other vision services (i.e. safety glasses),confused_student_aug
I got some kind of vision treatment that's not an exam or like glasses or contacts,Other vision services (i.e. safety glasses),confused_student_aug
daily wear contacts,Prescription Contacts,partial_turn2
basically daily wear contacts,Prescription Contacts,partial_turn2_aug
"support socks | really gentle, barely feel them","Compression Stockings, any length (up to 14 mmhg)",progressive
"support socks | really gentle, feel them","Compression Stockings, any length (up to 14 mmhg)",progressive_aug
"support socks gentle, really | barely feel them","Compression Stockings, any length (up to 14 mmhg)",progressive_aug
"support um socks | really gentle, barely feel them","Compression Stockings, any length (up to 14 mmhg)",progressive_aug
"I go to lab for blood test, doctor want check vitamin D in my body",Vitamin D Test,esl_speaker
"I to lab for blood test, doctor want check vitamin D in my body",Vitamin D Test,esl_speaker_aug
"I go to lab blood for test, doctor want check vitamin D in my body",Vitamin D Test,esl_speaker_aug
"I go to lab for blood test, doctor want check actually vitamin D in my body",Vitamin D Test,esl_speaker_aug
insulin injector | manual type | not the spring loaded one,Insulin Gun (manual),progressive
insulin injector | manual | not the spring loaded one,Insulin Gun (manual),progressive_aug
insulin injector | manual one | not the spring loaded type,Insulin Gun (manual),progressive_aug
insulin injector | I think manual type | not the spring loaded one,Insulin Gun (manual),progressive_aug
aerochamber device,Aerochamber,vague_turn1
aerochamber device actually,Aerochamber,vague_turn1_aug
the little alcohol wipes,Alcohol swabs,partial_turn2
little the alcohol wipes,Alcohol swabs,partial_turn2_aug
the little alcohol wipes um,Alcohol swabs,partial_turn2_aug
I tried traditional talk therapy but it wasn't working so I started seeing a drama therapist and it's been really helpful for my PTSD,Other mental health services,storyteller
I tried traditional talk therapy but it wasn't working so I started seeing a drama therapist and it's been really helpful my PTSD,Other mental health services,storyteller_aug
I tried traditional talk therapy but it wasn't working so for started seeing a drama therapist and it's been really helpful I my PTSD,Other mental health services,storyteller_aug
I tried traditional talk just therapy but it wasn't working so I started seeing a drama therapist and it's been really helpful for my PTSD,Other mental health services,storyteller_aug
community counsellor not a registered psych,Other mental health services,partial_turn2
counsellor not a registered psych,Other mental health services,partial_turn2_aug
community counsellor not psych registered a,Other mental health services,partial_turn2_aug
community counsellor so not a registered psych,Other mental health services,partial_turn2_aug
After my hip replacement the surgeon told me to wear full-leg compression stockings at 25 mmhg for six weeks,"Compression Stockings, thigh/full (20-29 mmhg)",storyteller
After my hip replacement the surgeon told me to wear full-leg compression stockings 25 mmhg for six weeks,"Compression Stockings, thigh/full (20-29 mmhg)",storyteller_aug
After my hip replacement the surgeon told me to wear full-leg compression weeks at 25 mmhg for six stockings,"Compression Stockings, thigh/full (20-29 mmhg)",storyteller_aug
After like my hip replacement the surgeon told me to wear full-leg compression stockings at 25 mmhg for six weeks,"Compression Stockings, thigh/full (20-29 mmhg)",storyteller_aug
sleep study | overnight at clinic | wires attached | for my apnea,Sleep Study,progressive
sleep study | overnight at clinic | wires attached | for apnea,Sleep Study,progressive_aug
sleep study | | at clinic | wires attached overnight for my apnea,Sleep Study,progressive_aug
sleep study | overnight at just clinic | wires attached | for my apnea,Sleep Study,progressive_aug
I switched from multiple daily injections to an insulin pump that sticks to my stomach and delivers insulin all day based on my settings,Insulin infusion pump,storyteller
I switched from multiple daily injections to an insulin pump that sticks to my stomach and delivers insulin all day based on settings,Insulin infusion pump,storyteller_aug
I switched from multiple daily injections to on insulin pump that sticks to my stomach and delivers insulin all day based an my settings,Insulin infusion pump,storyteller_aug
I switched from multiple daily injections to an insulin pump that sticks to my stomach and delivers just insulin all day based on my settings,Insulin infusion pump,storyteller_aug
"I picked 'CPAP Mask' but it's actually tubing and filters, not a mask","CPAP, APAP, BIPAP Supplies",wrong_guess
"I picked 'CPAP Mask' but it's actually tubing and filters, not a","CPAP, APAP, BIPAP Supplies",wrong_guess_aug
"I picked 'CPAP Mask' but it's actually not and filters, tubing a mask","CPAP, APAP, BIPAP Supplies",wrong_guess_aug
"I picked 'CPAP Mask' but like it's actually tubing and filters, not a mask","CPAP, APAP, BIPAP Supplies",wrong_guess_aug
"I not understand, this claim go through provincial plan? I am confused about which one",Provincial Replacement Plan,esl_speaker
"I not understand, this go through provincial plan? I am confused about which one",Provincial Replacement Plan,esl_speaker_aug
"I not which this claim go through provincial plan? I am confused about understand, one",Provincial Replacement Plan,esl_speaker_aug
"I not understand, this claim so go through provincial plan? I am confused about which one",Provincial Replacement Plan,esl_speaker_aug
bought a blood glucose meter for my diabetic father to use at home,Blood glucose meter,parent_or_dependent
bought blood glucose meter for my diabetic father to use at home,Blood glucose meter,parent_or_dependent_aug
bought a diabetic glucose meter for my blood father to use at home,Blood glucose meter,parent_or_dependent_aug
bought a blood glucose meter for my diabetic father to use so at home,Blood glucose meter,parent_or_dependent_aug
"I buy the machine for breathing when sleep, doctor say I have sleep apnea, machine push air","CPAP, APAP, BIPAP Machine",esl_speaker
"I buy the machine for when sleep, doctor say I have sleep apnea, machine push air","CPAP, APAP, BIPAP Machine",esl_speaker_aug
"I buy I machine for breathing when sleep, doctor say the have sleep apnea, machine push air","CPAP, APAP, BIPAP Machine",esl_speaker_aug
"I buy the machine for breathing when so sleep, doctor say I have sleep apnea, machine push air","CPAP, APAP, BIPAP Machine",esl_speaker_aug
the audiologist took a mold of my ear canals and made plugs that fit perfectly,Ear Plugs (custom made),confused_student
the audiologist took mold of my ear canals and made plugs that fit perfectly,Ear Plugs (custom made),confused_student_aug
the audiologist took a mold of my ear canals and made fit that plugs perfectly,Ear Plugs (custom made),confused_student_aug
the audiologist took a mold of my ear canals um and made plugs that fit perfectly,Ear Plugs (custom made),confused_student_aug
"new prescription, updated frames",Prescription Glasses,partial_turn2
"new updated prescription, frames",Prescription Glasses,partial_turn2_aug
"new prescription, like updated frames",Prescription Glasses,partial_turn2_aug
the drip pole,IV Stand (purchase),vague_turn1
the drip um pole,IV Stand (purchase),vague_turn1_aug
single point cane,"Cane, standard",partial_turn2
um single point cane,"Cane, standard",partial_turn2_aug
folding chair | not self propelled | for taking to appointments,Transport Wheelchair,progressive
chair | not self propelled | for taking to appointments,Transport Wheelchair,progressive_aug
folding chair | not self propelled | for taking appointments to,Transport Wheelchair,progressive_aug
folding chair | not self propelled | for taking like to appointments,Transport Wheelchair,progressive_aug
my daughter's co-op placement requires prescription safety glasses for the lab,Safety Glasses,parent_or_dependent
my co-op placement requires prescription safety glasses for the lab,Safety Glasses,parent_or_dependent_aug
my daughter's co-op glasses requires prescription safety placement for the lab,Safety Glasses,parent_or_dependent_aug
my daughter's co-op placement requires prescription safety glasses basically for the lab,Safety Glasses,parent_or_dependent_aug
injector | spring loaded | automatically does the injection,Insulin Gun (automatic),progressive
injector | spring loaded | automatically the injection,Insulin Gun (automatic),progressive_aug
injector | spring loaded injection automatically does the |,Insulin Gun (automatic),progressive_aug
injector | spring loaded | automatically basically does the injection,Insulin Gun (automatic),progressive_aug
Filing for clinical counselling sessions with a Registered Social Worker credentialed with a Master of Social Work degree,Social Worker (Masters level),detailed_clinical
Filing for clinical counselling with a Registered Social Worker credentialed with a Master of Social Work degree,Social Worker (Masters level),detailed_clinical_aug
Filing for clinical counselling a with sessions Registered Social Worker credentialed with a Master of Social Work degree,Social Worker (Masters level),detailed_clinical_aug
Filing for clinical counselling sessions with a Registered Social Worker um credentialed with a Master of Social Work degree,Social Worker (Masters level),detailed_clinical_aug
specific vitamin D blood check,Vitamin D Test,partial_turn2
specific vitamin D blood,Vitamin D Test,partial_turn2_aug
specific blood D vitamin check,Vitamin D Test,partial_turn2_aug
specific vitamin actually D blood check,Vitamin D Test,partial_turn2_aug
I bought something that makes the toilet higher so it's easier to sit down and stand up,Raised Toilet seat (purchase),confused_student
I bought something that makes toilet higher so it's easier to sit down and stand up,Raised Toilet seat (purchase),confused_student_aug
I bought stand that makes the toilet higher so it's easier to sit down and something up,Raised Toilet seat (purchase),confused_student_aug
I bought something that makes the toilet higher so it's just easier to sit down and stand up,Raised Toilet seat (purchase),confused_student_aug
rheumatologist visit,Other health specialists,partial_turn2
so rheumatologist visit,Other health specialists,partial_turn2_aug
orthodontic records,Other Orthodontic/Dental Services (i.e. orthodontic records),vague_turn1
orthodontic records basically,Other Orthodontic/Dental Services (i.e. orthodontic records),vague_turn1_aug
blood test for my prostate,PSA Test (Prostate Specific Antigen),partial_turn2
test for my prostate,PSA Test (Prostate Specific Antigen),partial_turn2_aug
blood test my for prostate,PSA Test (Prostate Specific Antigen),partial_turn2_aug
blood actually test for my prostate,PSA Test (Prostate Specific Antigen),partial_turn2_aug
shoe alteration | orthopedic modification | physio prescribed it,Other foot care services (i.e. orthopedic shoe modification),progressive
shoe alteration orthopedic modification | physio prescribed it,Other foot care services (i.e. orthopedic shoe modification),progressive_aug
shoe alteration prescribed orthopedic modification | physio | it,Other foot care services (i.e. orthopedic shoe modification),progressive_aug
shoe I think alteration | orthopedic modification | physio prescribed it,Other foot care services (i.e. orthopedic shoe modification),progressive_aug
AT session,Athletic Therapy,vague_turn1
AT session um,Athletic Therapy,vague_turn1_aug
stoma supplies | pouching system | wafers and bags,Ostomy,progressive
stoma supplies | pouching system | and bags,Ostomy,progressive_aug
stoma supplies | pouching system | bags and wafers,Ostomy,progressive_aug
stoma supplies | pouching system | wafers um and bags,Ostomy,progressive_aug
steam machine,Vaporizer (table top),vague_turn1
basically steam machine,Vaporizer (table top),vague_turn1_aug
wheeled commode | rolls around | can move to my dad's bedside,Wheeled Commode (purchase),progressive
wheeled commode | rolls around | can move my dad's bedside,Wheeled Commode (purchase),progressive_aug
wheeled commode | | around rolls can move to my dad's bedside,Wheeled Commode (purchase),progressive_aug
so wheeled commode | rolls around | can move to my dad's bedside,Wheeled Commode (purchase),progressive_aug
psychology session,Psychologist,vague_turn1
psychology session I think,Psychologist,vague_turn1_aug
ordered Coloplast SenSura Mio ostomy bags from Byram Healthcare,Ostomy,brand_specific
Coloplast SenSura Mio ostomy bags from Byram Healthcare,Ostomy,brand_specific_aug
Mio Coloplast SenSura ordered ostomy bags from Byram Healthcare,Ostomy,brand_specific_aug
ordered Coloplast SenSura just Mio ostomy bags from Byram Healthcare,Ostomy,brand_specific_aug
diabetes monitor | the device | not the test strips,Blood glucose meter,progressive
diabetes monitor | the device not the test strips,Blood glucose meter,progressive_aug
diabetes monitor device the | | not the test strips,Blood glucose meter,progressive_aug
diabetes um monitor | the device | not the test strips,Blood glucose meter,progressive_aug
forearm elbow crutch,Forearm Crutch (purchase),terse
forearm elbow I think crutch,Forearm Crutch (purchase),terse_aug
speech language pathologist,Speech Therapy,partial_turn2
actually speech language pathologist,Speech Therapy,partial_turn2_aug
the part that goes on my face,"CPAP, APAP, BIPAP Mask",vague_turn1
part that goes on my face,"CPAP, APAP, BIPAP Mask",vague_turn1_aug
the part face goes on my that,"CPAP, APAP, BIPAP Mask",vague_turn1_aug
the part that goes on my face just,"CPAP, APAP, BIPAP Mask",vague_turn1_aug
picked up a pair of Guardian aluminum underarm crutches from Shoppers Home Health Care,"Crutches, pair",brand_specific
picked up a pair of Guardian aluminum underarm from Shoppers Home Health Care,"Crutches, pair",brand_specific_aug
picked up a pair of Guardian aluminum underarm from crutches Shoppers Home Health Care,"Crutches, pair",brand_specific_aug
picked up a pair of um Guardian aluminum underarm crutches from Shoppers Home Health Care,"Crutches, pair",brand_specific_aug
homeopathic treatment,Homeopathic Treatment,vague_turn1
homeopathic treatment I think,Homeopathic Treatment,vague_turn1_aug
"I have treatment for eye that is not exam and not glass, it is exercise for eyes to work together",Other vision services (i.e. safety glasses),esl_speaker
"I have treatment for eye that is not exam and glass, it is exercise for eyes to work together",Other vision services (i.e. safety glasses),esl_speaker_aug
"I have treatment for eye that is not exam and not for it is exercise glass, eyes to work together",Other vision services (i.e. safety glasses),esl_speaker_aug
"I have treatment for eye that I think is not exam and not glass, it is exercise for eyes to work together",Other vision services (i.e. safety glasses),esl_speaker_aug
"goes up to my thigh, firm","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2
"goes up to thigh, firm","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
"up goes to my thigh, firm","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
"goes just up to my thigh, firm","Compression Stockings, thigh/full (20-29 mmhg)",partial_turn2_aug
I started seeing a registered psychotherapist who does EMDR for my PTSD from a car accident,Psychotherapist,storyteller
I started seeing a psychotherapist who does EMDR for my PTSD from a car accident,Psychotherapist,storyteller_aug
I started seeing a registered psychotherapist PTSD does EMDR for my who from a car accident,Psychotherapist,storyteller_aug
like I started seeing a registered psychotherapist who does EMDR for my PTSD from a car accident,Psychotherapist,storyteller_aug
ovarian marker test,CA-125 (Cancer Antigen) Test,vague_turn1
ovarian basically marker test,CA-125 (Cancer Antigen) Test,vague_turn1_aug
the spacer thing,Aerochamber,vague_turn1
the spacer just thing,Aerochamber,vague_turn1_aug
Where do I claim compression garments that aren't stockings like compression gloves or arm sleeves?,Other garment brace services (i.e. compression gloves),question
Where do I claim compression garments that aren't stockings like gloves or arm sleeves?,Other garment brace services (i.e. compression gloves),question_aug
or do I claim compression garments that aren't stockings like compression gloves Where arm sleeves?,Other garment brace services (i.e. compression gloves),question_aug
Where do I claim compression garments that aren't stockings like compression gloves just or arm sleeves?,Other garment brace services (i.e. compression gloves),question_aug
osteopath,Osteopath,vague_turn1
osteopath actually,Osteopath,vague_turn1_aug
x-ray imaging fracture,X-Ray,terse
like x-ray imaging fracture,X-Ray,terse_aug
continuous monitor | the receiver unit | lost it need a new one,Glucose Monitoring System Receiver,progressive
monitor | the receiver unit | lost it need a new one,Glucose Monitoring System Receiver,progressive_aug
continuous a | the receiver unit | lost it need monitor new one,Glucose Monitoring System Receiver,progressive_aug
continuous monitor | the receiver unit | lost it need actually a new one,Glucose Monitoring System Receiver,progressive_aug
"I need special glasses for my lab that protect my eyes, they have my prescription in them too",Safety Glasses,confused_student
"need special glasses for my lab that protect my eyes, they have my prescription in them too",Safety Glasses,confused_student_aug
"I glasses special need for my lab that protect my eyes, they have my prescription in them too",Safety Glasses,confused_student_aug
"I need special glasses for my lab that protect my eyes, they have um my prescription in them too",Safety Glasses,confused_student_aug
I saw a therapist who helps me do everyday tasks again after my wrist surgery,Occupational Therapy,confused_student
I saw a therapist who helps do everyday tasks again after my wrist surgery,Occupational Therapy,confused_student_aug
I everyday a therapist who helps me do saw tasks again after my wrist surgery,Occupational Therapy,confused_student_aug
I saw a therapist who helps me do um everyday tasks again after my wrist surgery,Occupational Therapy,confused_student_aug
I broke my foot playing soccer and the ER gave me a pair of standard crutches that go under my arms,"Crutches, pair",storyteller
I broke my foot soccer and the ER gave me a pair of standard crutches that go under my arms,"Crutches, pair",storyteller_aug
and broke my foot playing soccer I the ER gave me a pair of standard crutches that go under my arms,"Crutches, pair",storyteller_aug
I broke my foot playing soccer and the ER um gave me a pair of standard crutches that go under my arms,"Crutches, pair",storyteller_aug
it's the tube thing you put between your mouth and the puffer so you breathe in the medicine better,Aerochamber,confused_student
it's the tube you put between your mouth and the puffer so you breathe in the medicine better,Aerochamber,confused_student_aug
it's the tube thing you put between your the and the puffer so you breathe in mouth medicine better,Aerochamber,confused_student_aug
it's the tube thing you put between your mouth and the puffer so you breathe in the medicine better like,Aerochamber,confused_student_aug
ordered a 20-pack of TENS 7000 compatible electrode pads from Amazon,"Stimulator, supplies",brand_specific
ordered a of TENS 7000 compatible electrode pads from Amazon,"Stimulator, supplies",brand_specific_aug
